Student_ID,College_Tier,Department,CGPA,Skill_Programs,Internships,Projects,Domain,Company_Tier,Job_Role,Salary_LPA,Applied,Shortlisted,Interview_Attended,Offer_Received,Joined,Round_1,Round_2,Round_3,Cleared_R1,Cleared_R2,Cleared_R3,Failed_Stage
176459,4,Civil,6.5,1,1,4,DS,Startup,GenAI Engineer,17,1,1,1,0,0,GD,Coding,HR,1,0,0,Round2
176460,3,ECE,6.15,2,1,2,DS,Mid,Data Scientist,38,1,1,1,0,0,GD,Tech,Tech,0,0,0,Round1
176461,2,Mechanical,7.09,0,0,8,AI,Mid,Data Analyst,18,1,1,1,1,1,Aptitude,Coding,Tech,0,0,0,Round1
176462,3,CSE,8.93,0,2,2,AI,Startup,Data Scientist,7,1,1,1,0,0,Coding,Tech,HR,1,0,0,Round2
176463,4,CSE,6.97,2,1,7,AI,Mid,Data Scientist,22,1,1,1,0,0,GD,Tech,HR,0,0,1,Round1
176464,1,CSE,5.42,1,2,4,GenAI,Mid,Data Scientist,31,1,1,1,1,0,GD,Tech,HR,1,0,1,Round2
176465,1,CSE,9.78,1,2,9,AI,Startup,AI Engineer,4,1,0,0,0,0,GD,Tech,Tech,0,0,1,Round1
176466,3,ECE,8.76,0,1,7,DS,Startup,Data Analyst,31,1,1,1,0,0,GD,Coding,Tech,0,0,0,Round1
176467,4,Civil,6.47,0,2,6,AI,Startup,Data Analyst,6,1,1,0,0,0,Coding,Tech,HR,1,0,1,Round2
176468,3,Civil,6.33,0,2,8,GenAI,Startup,GenAI Engineer,31,1,0,0,0,0,Coding,Tech,Tech,0,0,0,Round1
176469,3,ECE,5.16,0,1,1,GenAI,Mid,Data Analyst,36,1,0,1,1,0,Aptitude,Coding,Tech,1,0,0,Round2
176470,4,ECE,5.64,1,0,6,GenAI,Startup,AI Engineer,23,1,1,1,0,1,Aptitude,Coding,Tech,1,1,0,Round3
176471,2,ECE,7.45,1,0,4,AI,Mid,Data Analyst,5,1,0,0,0,1,Coding,Coding,HR,1,1,1,Selected
176472,2,ECE,7.56,0,0,4,GenAI,Startup,Data Scientist,11,1,0,1,1,0,Aptitude,Coding,HR,1,0,0,Round2
176473,4,ECE,5.52,0,2,2,GenAI,Top,GenAI Engineer,26,1,1,1,1,0,Aptitude,Coding,Tech,0,0,1,Round1
176474,3,Mechanical,6.03,0,1,9,DS,Mid,Data Analyst,30,1,0,1,0,1,GD,Coding,HR,1,1,0,Round3
176475,4,Civil,9.78,0,0,1,GenAI,Startup,Data Scientist,26,1,0,0,0,0,Coding,Tech,Tech,1,0,1,Round2
176476,3,Mechanical,5.35,1,0,4,GenAI,Startup,GenAI Engineer,11,1,1,0,0,1,Aptitude,Tech,Tech,1,0,1,Round2
176477,4,ECE,6.03,0,0,9,AI,Startup,Data Analyst,8,1,1,0,0,0,GD,Tech,Tech,1,1,1,Selected
176478,3,Mechanical,5.66,2,1,1,DS,Mid,GenAI Engineer,30,1,1,1,0,0,Coding,Coding,Tech,0,1,1,Round1
176479,4,ECE,5.09,0,0,9,AI,Startup,AI Engineer,37,1,0,0,0,1,Coding,Coding,HR,1,0,1,Round2
176480,4,Civil,6.76,0,1,5,GenAI,Mid,Data Analyst,7,1,1,0,0,0,GD,Coding,HR,1,1,1,Selected
176481,4,Civil,6.31,0,2,8,GenAI,Startup,AI Engineer,13,1,1,1,0,0,Coding,Tech,HR,0,0,0,Round1
176482,4,Civil,6.09,1,1,4,GenAI,Startup,Data Analyst,30,1,1,0,0,0,GD,Tech,Tech,1,0,0,Round2
176483,1,Civil,6.44,2,2,5,AI,Mid,Data Analyst,5,1,0,0,0,0,Aptitude,Tech,Tech,1,0,1,Round2
176484,4,CSE,5.5,2,1,3,GenAI,Startup,AI Engineer,17,1,0,1,0,0,GD,Coding,Tech,0,0,0,Round1
176485,2,ECE,7.12,2,2,5,GenAI,Mid,Data Analyst,10,1,0,1,0,1,Aptitude,Tech,Tech,0,1,1,Round1
176486,2,Civil,6.65,0,0,5,AI,Top,Data Scientist,11,1,0,1,1,0,Coding,Coding,HR,0,1,0,Round1
176487,1,Mechanical,7.24,1,0,6,DS,Startup,Data Scientist,33,1,1,1,1,0,Coding,Tech,HR,1,0,1,Round2
176488,4,ECE,9.26,1,0,2,DS,Startup,AI Engineer,21,1,1,1,0,0,Coding,Tech,Tech,1,0,1,Round2
176489,2,ECE,7.21,0,1,8,DS,Startup,GenAI Engineer,10,1,0,1,0,0,Coding,Tech,HR,1,0,0,Round2
176490,4,CSE,8.51,0,0,6,GenAI,Mid,GenAI Engineer,31,1,1,0,0,0,GD,Tech,HR,0,1,0,Round1
176491,4,Civil,6.83,0,1,3,DS,Mid,Data Analyst,31,1,1,0,0,0,Aptitude,Coding,Tech,1,1,0,Round3
176492,3,CSE,6.0,0,2,5,DS,Top,AI Engineer,16,1,1,0,0,0,GD,Coding,HR,1,0,0,Round2
176493,2,Mechanical,7.29,1,1,6,GenAI,Mid,AI Engineer,32,1,1,0,0,0,GD,Tech,Tech,1,0,0,Round2
176494,3,Civil,6.14,2,2,3,DS,Mid,Data Scientist,26,1,1,0,0,0,GD,Tech,HR,1,0,1,Round2
176495,1,Civil,8.91,2,0,3,DS,Top,GenAI Engineer,38,1,0,0,0,0,GD,Coding,HR,0,1,1,Round1
176496,4,CSE,8.05,1,2,8,AI,Startup,Data Analyst,39,1,1,0,0,0,Aptitude,Coding,HR,1,1,0,Round3
176497,1,Mechanical,8.53,2,0,2,DS,Mid,AI Engineer,32,1,0,0,1,1,Coding,Tech,HR,0,1,0,Round1
176498,2,Civil,7.38,1,2,3,AI,Mid,Data Scientist,10,1,0,0,0,1,Coding,Tech,HR,1,0,0,Round2
176499,3,ECE,9.74,1,0,8,AI,Top,GenAI Engineer,36,1,1,0,1,1,Aptitude,Coding,HR,0,1,1,Round1
176500,3,CSE,8.89,0,1,8,DS,Mid,GenAI Engineer,32,1,1,1,1,1,Aptitude,Coding,Tech,0,0,1,Round1
176501,2,Civil,5.87,1,1,9,GenAI,Startup,Data Analyst,10,1,1,0,1,0,GD,Tech,Tech,0,0,1,Round1
176502,1,ECE,9.95,2,1,5,GenAI,Top,AI Engineer,16,1,1,0,0,0,Coding,Tech,Tech,1,1,1,Selected
176503,3,Civil,6.37,0,2,1,DS,Startup,Data Analyst,21,1,0,1,0,0,Aptitude,Tech,Tech,1,0,1,Round2
176504,2,Mechanical,8.13,2,0,9,AI,Mid,GenAI Engineer,11,1,0,0,0,0,Coding,Coding,Tech,0,0,0,Round1
176505,4,Civil,7.57,1,1,1,AI,Startup,Data Scientist,22,1,1,1,1,1,Coding,Coding,Tech,1,1,0,Round3
176506,3,Civil,6.61,1,2,1,GenAI,Top,Data Scientist,20,1,1,1,0,0,Coding,Coding,Tech,0,1,0,Round1
176507,3,Mechanical,8.35,0,1,4,DS,Top,Data Scientist,7,1,1,1,0,0,GD,Tech,HR,1,0,0,Round2
176508,3,Mechanical,7.4,0,2,9,GenAI,Top,GenAI Engineer,29,1,0,0,1,0,GD,Coding,Tech,1,0,0,Round2
176509,2,Civil,8.4,2,0,5,AI,Mid,Data Scientist,15,1,1,0,0,1,GD,Tech,Tech,0,0,1,Round1
176510,1,Civil,8.01,2,1,3,GenAI,Mid,AI Engineer,39,1,1,0,0,1,Aptitude,Tech,HR,1,1,0,Round3
176511,1,CSE,6.69,2,0,2,GenAI,Startup,AI Engineer,31,1,1,0,0,1,Coding,Coding,Tech,1,1,0,Round3
176512,1,ECE,8.53,0,0,5,GenAI,Startup,Data Analyst,36,1,0,1,1,1,Coding,Coding,HR,1,1,0,Round3
176513,2,CSE,9.9,0,2,9,AI,Top,AI Engineer,7,1,1,0,0,0,Aptitude,Coding,HR,0,1,1,Round1
176514,2,CSE,8.66,0,1,8,GenAI,Top,Data Scientist,13,1,1,1,1,0,Aptitude,Coding,Tech,1,1,0,Round3
176515,1,ECE,9.79,0,1,1,AI,Mid,GenAI Engineer,10,1,1,1,0,1,Aptitude,Coding,HR,1,0,0,Round2
176516,4,ECE,8.22,1,1,8,DS,Startup,Data Scientist,21,1,0,1,0,0,GD,Coding,HR,1,1,1,Selected
176517,2,ECE,7.59,2,0,2,AI,Top,Data Scientist,34,1,1,0,1,1,Aptitude,Coding,Tech,1,1,0,Round3
176518,1,ECE,9.87,2,1,2,DS,Top,AI Engineer,27,1,1,1,0,0,Aptitude,Tech,HR,0,1,0,Round1
176519,1,CSE,6.46,2,2,6,AI,Mid,AI Engineer,17,1,1,1,0,1,Aptitude,Tech,HR,1,0,1,Round2
176520,4,ECE,5.18,1,1,1,GenAI,Mid,Data Analyst,22,1,1,1,1,0,Aptitude,Tech,HR,1,1,0,Round3
176521,2,CSE,7.32,1,0,5,GenAI,Mid,GenAI Engineer,38,1,0,1,1,0,GD,Tech,Tech,0,0,1,Round1
176522,3,CSE,7.99,2,1,6,DS,Startup,GenAI Engineer,6,1,1,0,1,0,Aptitude,Coding,Tech,1,0,1,Round2
176523,3,Civil,6.42,2,1,8,GenAI,Mid,Data Analyst,33,1,1,1,1,0,Coding,Tech,HR,0,0,0,Round1
176524,2,ECE,6.85,0,0,5,GenAI,Mid,GenAI Engineer,31,1,1,0,1,0,Aptitude,Tech,HR,0,1,1,Round1
176525,2,Mechanical,5.65,0,2,6,DS,Top,AI Engineer,31,1,1,1,0,0,GD,Coding,HR,1,1,0,Round3
176526,4,ECE,5.52,2,2,8,GenAI,Startup,GenAI Engineer,25,1,1,0,1,1,Aptitude,Tech,Tech,1,1,1,Selected
176527,1,Mechanical,6.94,2,0,8,AI,Mid,Data Analyst,4,1,0,1,1,0,Coding,Coding,HR,1,0,0,Round2
176528,3,Civil,5.59,0,0,6,GenAI,Startup,Data Scientist,4,1,0,1,0,0,GD,Tech,Tech,1,1,0,Round3
176529,4,CSE,9.99,0,0,6,GenAI,Top,AI Engineer,35,1,1,1,1,0,Aptitude,Tech,Tech,0,1,0,Round1
176530,4,ECE,5.45,2,2,3,GenAI,Startup,Data Scientist,14,1,1,1,1,1,GD,Tech,Tech,0,0,1,Round1
176531,4,CSE,6.56,2,2,2,AI,Top,Data Scientist,37,1,0,1,0,1,Aptitude,Tech,HR,1,0,1,Round2
176532,3,ECE,5.13,0,1,3,DS,Top,AI Engineer,12,1,0,1,0,0,Aptitude,Coding,HR,1,0,0,Round2
176533,1,ECE,5.95,2,1,1,AI,Mid,Data Analyst,39,1,1,1,0,0,Aptitude,Tech,HR,1,1,0,Round3
176534,1,ECE,6.65,1,0,5,DS,Mid,GenAI Engineer,19,1,1,1,0,0,Coding,Tech,Tech,0,1,0,Round1
176535,3,Mechanical,5.16,0,2,9,AI,Mid,Data Analyst,26,1,1,1,1,0,GD,Coding,Tech,1,1,1,Selected
176536,4,ECE,9.27,1,1,1,AI,Top,AI Engineer,6,1,1,1,0,0,Aptitude,Tech,HR,1,0,0,Round2
176537,1,Civil,6.72,2,1,7,DS,Mid,GenAI Engineer,32,1,1,1,0,1,GD,Tech,HR,0,0,0,Round1
176538,3,CSE,9.73,0,0,5,DS,Mid,Data Analyst,30,1,1,1,0,0,Aptitude,Coding,Tech,0,0,0,Round1
176539,2,CSE,9.72,2,2,7,GenAI,Top,GenAI Engineer,34,1,1,1,1,0,Coding,Coding,HR,0,1,1,Round1
176540,4,CSE,6.67,2,0,1,DS,Startup,GenAI Engineer,11,1,1,0,1,0,Aptitude,Coding,Tech,1,0,0,Round2
176541,2,ECE,8.42,1,2,4,DS,Startup,GenAI Engineer,27,1,0,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
176542,3,Mechanical,8.04,2,1,3,GenAI,Top,Data Analyst,33,1,0,0,0,0,Coding,Tech,Tech,0,1,0,Round1
176543,3,Civil,6.04,1,2,2,AI,Startup,GenAI Engineer,39,1,1,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
176544,1,CSE,5.38,1,1,4,GenAI,Mid,Data Scientist,11,1,1,1,0,0,Coding,Tech,HR,0,0,0,Round1
176545,2,CSE,5.24,1,1,3,AI,Mid,AI Engineer,27,1,1,1,1,0,Aptitude,Tech,Tech,1,0,0,Round2
176546,3,CSE,7.73,2,0,4,DS,Mid,Data Analyst,39,1,0,1,0,0,Aptitude,Coding,HR,1,0,0,Round2
176547,1,Mechanical,8.5,0,2,1,DS,Startup,GenAI Engineer,19,1,1,0,0,0,GD,Coding,Tech,0,1,0,Round1
176548,3,CSE,5.15,2,0,4,GenAI,Startup,GenAI Engineer,4,1,1,1,0,0,GD,Tech,HR,0,0,0,Round1
176549,2,Civil,7.34,0,1,4,GenAI,Top,GenAI Engineer,17,1,1,0,0,1,Coding,Coding,HR,1,0,1,Round2
176550,3,ECE,5.45,2,1,1,AI,Startup,Data Analyst,12,1,0,0,1,0,Aptitude,Tech,HR,0,0,1,Round1
176551,3,CSE,5.28,1,1,3,GenAI,Top,Data Scientist,19,1,1,0,0,0,Aptitude,Coding,Tech,1,0,0,Round2
176552,4,ECE,8.79,2,2,7,AI,Startup,GenAI Engineer,32,1,1,1,0,0,Aptitude,Tech,HR,1,0,1,Round2
176553,3,CSE,8.56,2,2,1,AI,Top,GenAI Engineer,9,1,1,0,0,1,Aptitude,Tech,HR,1,1,0,Round3
176554,3,ECE,8.71,1,2,6,GenAI,Top,Data Scientist,18,1,1,0,0,0,GD,Coding,HR,0,1,0,Round1
176555,3,CSE,7.13,1,2,2,DS,Top,Data Analyst,33,1,0,0,0,0,GD,Tech,HR,1,1,0,Round3
176556,4,CSE,6.13,0,0,2,AI,Top,Data Scientist,25,1,1,1,0,0,Aptitude,Tech,Tech,1,0,0,Round2
176557,2,Civil,9.32,2,0,6,GenAI,Mid,Data Scientist,9,1,1,1,0,0,Coding,Tech,HR,1,1,1,Selected
176558,4,ECE,5.24,0,2,1,GenAI,Startup,GenAI Engineer,30,1,1,1,0,0,Aptitude,Tech,HR,0,1,0,Round1
176559,1,Mechanical,8.16,0,0,9,DS,Mid,AI Engineer,24,1,1,1,1,1,Coding,Coding,Tech,1,0,1,Round2
176560,2,Civil,8.64,0,0,9,AI,Mid,AI Engineer,39,1,0,1,0,0,Coding,Tech,HR,0,0,1,Round1
176561,1,CSE,6.29,0,0,7,AI,Top,GenAI Engineer,36,1,1,0,0,1,GD,Coding,HR,1,1,0,Round3
176562,1,CSE,5.81,0,1,4,GenAI,Top,GenAI Engineer,20,1,1,1,0,0,GD,Tech,Tech,1,0,1,Round2
176563,2,Mechanical,6.19,0,2,7,GenAI,Mid,GenAI Engineer,38,1,0,0,0,1,Aptitude,Coding,Tech,1,1,1,Selected
176564,3,CSE,7.28,0,0,3,DS,Mid,AI Engineer,34,1,0,1,1,0,Aptitude,Coding,Tech,0,1,1,Round1
176565,1,ECE,7.78,0,2,1,AI,Top,GenAI Engineer,22,1,0,0,1,0,Aptitude,Coding,HR,0,1,0,Round1
176566,3,Mechanical,7.86,0,1,1,GenAI,Mid,Data Analyst,11,1,0,1,0,0,Coding,Coding,HR,1,0,1,Round2
176567,2,Civil,8.94,2,1,7,DS,Top,GenAI Engineer,14,1,0,1,1,1,GD,Tech,Tech,0,0,0,Round1
176568,1,ECE,8.51,1,1,8,DS,Mid,AI Engineer,12,1,1,1,1,0,Coding,Tech,HR,0,0,0,Round1
176569,1,ECE,8.53,2,1,3,AI,Mid,Data Scientist,15,1,0,1,0,0,GD,Tech,HR,1,0,1,Round2
176570,2,Mechanical,6.34,0,0,5,DS,Top,GenAI Engineer,38,1,1,1,0,0,Coding,Coding,Tech,0,0,1,Round1
176571,2,ECE,9.64,0,1,4,GenAI,Mid,Data Scientist,38,1,1,1,1,0,GD,Coding,Tech,0,0,0,Round1
176572,3,Civil,8.24,1,0,9,AI,Top,Data Scientist,15,1,1,0,0,1,Coding,Tech,HR,0,1,1,Round1
176573,2,Civil,7.82,0,1,1,DS,Mid,Data Analyst,14,1,1,0,1,0,Coding,Tech,Tech,1,1,0,Round3
176574,4,CSE,8.45,2,2,8,AI,Mid,Data Scientist,29,1,1,1,0,0,Coding,Tech,Tech,1,0,0,Round2
176575,4,CSE,7.2,0,1,1,AI,Top,AI Engineer,30,1,1,1,0,0,Coding,Tech,Tech,0,1,1,Round1
176576,3,Mechanical,8.18,2,0,9,DS,Startup,GenAI Engineer,21,1,1,1,0,0,Aptitude,Coding,Tech,1,0,0,Round2
176577,1,Civil,6.98,1,2,5,AI,Startup,AI Engineer,39,1,1,1,0,0,GD,Coding,Tech,1,0,0,Round2
176578,3,CSE,7.52,1,1,2,GenAI,Top,Data Analyst,27,1,1,1,0,1,Coding,Tech,Tech,1,0,1,Round2
176579,1,Civil,9.64,2,2,5,GenAI,Mid,AI Engineer,14,1,1,1,1,0,Aptitude,Tech,Tech,1,1,0,Round3
176580,1,CSE,9.1,2,2,5,GenAI,Startup,AI Engineer,34,1,1,0,0,1,GD,Tech,Tech,0,1,0,Round1
176581,1,Mechanical,5.29,1,0,6,GenAI,Top,Data Scientist,33,1,0,0,0,0,Coding,Tech,HR,1,1,0,Round3
176582,2,CSE,9.04,2,1,6,DS,Startup,GenAI Engineer,25,1,1,1,0,0,Aptitude,Coding,Tech,0,0,0,Round1
176583,3,Mechanical,8.13,2,1,4,AI,Top,AI Engineer,14,1,1,1,0,1,GD,Tech,Tech,0,1,1,Round1
176584,3,Mechanical,8.49,0,0,9,GenAI,Mid,AI Engineer,36,1,1,1,1,0,Aptitude,Tech,HR,1,1,1,Selected
176585,3,CSE,8.46,2,0,7,DS,Mid,Data Scientist,37,1,1,1,0,1,Aptitude,Tech,HR,0,0,0,Round1
176586,3,ECE,8.61,2,0,6,AI,Startup,GenAI Engineer,9,1,1,1,1,0,GD,Tech,HR,0,1,0,Round1
176587,4,Civil,5.69,0,2,7,GenAI,Startup,GenAI Engineer,20,1,1,1,1,0,Coding,Tech,HR,0,1,1,Round1
176588,1,Civil,9.93,2,0,4,DS,Top,GenAI Engineer,29,1,0,0,0,0,Coding,Tech,Tech,1,0,1,Round2
176589,1,ECE,6.04,2,0,4,AI,Top,Data Scientist,38,1,1,1,0,0,Aptitude,Tech,Tech,0,1,0,Round1
176590,3,ECE,7.1,0,2,2,DS,Top,Data Analyst,21,1,0,1,1,1,Coding,Tech,HR,0,1,1,Round1
176591,2,CSE,5.93,0,1,7,DS,Top,GenAI Engineer,21,1,1,0,1,0,GD,Tech,HR,0,1,1,Round1
176592,2,ECE,7.41,2,0,4,AI,Mid,Data Scientist,37,1,1,0,1,0,Coding,Coding,Tech,0,1,1,Round1
176593,4,Civil,5.7,0,2,1,AI,Startup,Data Analyst,6,1,1,1,0,1,GD,Coding,Tech,1,0,1,Round2
176594,2,CSE,5.72,2,2,5,AI,Top,Data Analyst,8,1,1,0,1,0,GD,Tech,Tech,0,1,1,Round1
176595,3,ECE,8.28,1,2,9,DS,Mid,Data Scientist,31,1,1,1,1,0,Coding,Tech,HR,1,1,1,Selected
176596,4,CSE,9.11,1,1,8,DS,Mid,Data Analyst,19,1,1,0,0,1,GD,Coding,HR,1,0,0,Round2
176597,4,Civil,7.99,0,1,1,GenAI,Top,AI Engineer,33,1,1,1,1,0,Aptitude,Tech,Tech,1,1,0,Round3
176598,1,Mechanical,5.21,0,2,5,GenAI,Mid,AI Engineer,15,1,1,1,0,1,Coding,Coding,Tech,1,1,0,Round3
176599,2,Mechanical,8.52,1,2,3,AI,Mid,Data Analyst,29,1,1,1,0,0,Coding,Tech,Tech,1,1,0,Round3
176600,2,ECE,8.07,2,0,7,AI,Startup,GenAI Engineer,33,1,0,1,0,1,GD,Coding,Tech,1,0,0,Round2
176601,2,ECE,7.76,1,0,7,GenAI,Top,AI Engineer,12,1,0,1,0,0,GD,Tech,HR,0,0,0,Round1
176602,3,ECE,5.09,0,2,5,AI,Startup,Data Analyst,13,1,1,1,1,0,GD,Coding,HR,0,1,1,Round1
176603,1,Mechanical,8.87,1,2,8,GenAI,Top,AI Engineer,35,1,1,1,0,0,GD,Tech,Tech,1,1,0,Round3
176604,1,Mechanical,7.01,0,0,8,GenAI,Top,GenAI Engineer,24,1,1,0,1,0,GD,Coding,HR,1,1,0,Round3
176605,3,CSE,8.56,1,1,1,DS,Mid,AI Engineer,24,1,0,1,1,1,GD,Tech,HR,0,0,1,Round1
176606,4,Mechanical,6.74,0,1,5,GenAI,Top,Data Scientist,12,1,1,1,0,0,Coding,Tech,HR,0,0,1,Round1
176607,1,ECE,9.24,0,1,3,GenAI,Startup,Data Analyst,31,1,0,1,0,1,GD,Coding,Tech,0,1,0,Round1
176608,1,ECE,6.34,0,1,8,GenAI,Top,GenAI Engineer,16,1,0,0,1,0,Coding,Tech,HR,1,0,1,Round2
176609,4,ECE,5.66,1,0,6,DS,Mid,Data Scientist,32,1,0,0,1,0,Coding,Coding,Tech,0,0,1,Round1
176610,2,ECE,7.93,0,1,7,AI,Startup,GenAI Engineer,27,1,1,1,0,0,Coding,Coding,Tech,1,0,0,Round2
176611,1,Civil,5.1,2,0,5,GenAI,Top,GenAI Engineer,34,1,0,1,0,1,Coding,Coding,HR,1,1,1,Selected
176612,3,Civil,5.14,0,1,6,GenAI,Mid,Data Scientist,36,1,1,0,1,0,GD,Coding,HR,1,0,0,Round2
176613,1,Civil,9.24,0,2,8,GenAI,Top,Data Scientist,25,1,1,1,0,0,Coding,Tech,HR,1,1,0,Round3
176614,2,ECE,7.8,0,0,2,DS,Mid,GenAI Engineer,23,1,1,1,0,0,Coding,Tech,Tech,0,0,1,Round1
176615,2,Mechanical,6.34,0,1,4,GenAI,Top,GenAI Engineer,36,1,0,1,0,1,Aptitude,Coding,Tech,1,0,1,Round2
176616,3,ECE,5.12,0,2,5,GenAI,Top,AI Engineer,26,1,1,1,0,0,Aptitude,Tech,HR,1,0,0,Round2
176617,1,Civil,8.62,0,1,2,DS,Mid,Data Scientist,34,1,1,1,0,1,Aptitude,Tech,Tech,1,1,1,Selected
176618,1,ECE,9.25,2,1,1,GenAI,Startup,GenAI Engineer,32,1,0,1,1,0,Aptitude,Coding,HR,1,0,0,Round2
176619,2,Civil,6.3,0,0,6,GenAI,Top,Data Analyst,24,1,0,0,1,0,Coding,Coding,Tech,0,0,1,Round1
176620,1,CSE,7.34,0,1,1,AI,Startup,GenAI Engineer,7,1,1,1,0,0,GD,Tech,Tech,1,0,1,Round2
176621,2,Civil,6.47,0,2,9,GenAI,Mid,AI Engineer,26,1,0,1,0,0,Coding,Coding,HR,0,0,1,Round1
176622,3,Civil,6.09,1,1,1,AI,Top,Data Scientist,31,1,1,1,0,1,GD,Coding,HR,1,0,1,Round2
176623,1,ECE,5.6,0,2,3,DS,Top,GenAI Engineer,30,1,1,1,1,1,GD,Tech,Tech,1,0,0,Round2
176624,2,CSE,6.49,1,0,1,AI,Top,Data Analyst,35,1,1,1,0,0,Coding,Tech,HR,0,0,1,Round1
176625,3,Civil,5.32,2,2,3,GenAI,Startup,Data Scientist,36,1,1,0,1,1,Aptitude,Coding,HR,1,1,0,Round3
176626,4,Civil,8.59,1,0,2,AI,Top,Data Scientist,4,1,1,1,1,0,Coding,Coding,HR,0,1,1,Round1
176627,1,CSE,8.51,1,2,4,DS,Top,GenAI Engineer,15,1,1,1,1,0,Coding,Coding,HR,0,1,0,Round1
176628,2,Civil,8.04,1,2,7,GenAI,Top,Data Analyst,25,1,1,0,1,0,Aptitude,Coding,HR,0,1,0,Round1
176629,2,CSE,5.77,2,1,9,DS,Mid,Data Analyst,24,1,1,1,1,0,Coding,Coding,HR,1,0,0,Round2
176630,4,Civil,5.18,1,1,1,AI,Top,AI Engineer,22,1,1,1,0,0,GD,Coding,HR,1,1,1,Selected
176631,1,CSE,5.72,2,2,9,AI,Mid,AI Engineer,22,1,1,0,1,1,Aptitude,Coding,HR,0,1,0,Round1
176632,3,Civil,6.49,1,1,7,AI,Startup,AI Engineer,32,1,1,1,0,1,GD,Tech,HR,1,0,0,Round2
176633,1,Mechanical,8.86,0,1,2,GenAI,Top,Data Scientist,4,1,1,0,1,0,Aptitude,Tech,HR,0,0,0,Round1
176634,4,Civil,7.47,2,2,4,GenAI,Top,GenAI Engineer,36,1,1,1,0,0,GD,Coding,Tech,1,1,1,Selected
176635,4,Civil,9.41,2,0,7,AI,Top,Data Analyst,38,1,1,1,1,0,Aptitude,Tech,Tech,0,0,0,Round1
176636,2,Mechanical,8.3,1,0,8,AI,Top,GenAI Engineer,19,1,1,1,1,0,Coding,Tech,Tech,0,1,0,Round1
176637,2,Civil,7.74,1,2,8,DS,Top,Data Scientist,22,1,1,1,0,0,Coding,Tech,HR,1,0,1,Round2
176638,3,CSE,8.11,0,1,7,DS,Mid,Data Analyst,6,1,1,0,1,0,GD,Tech,HR,1,0,0,Round2
176639,3,ECE,8.22,0,1,3,AI,Startup,Data Scientist,37,1,1,1,0,0,Coding,Tech,HR,0,0,0,Round1
176640,4,Mechanical,8.64,0,0,9,AI,Startup,AI Engineer,36,1,1,1,0,1,Coding,Tech,HR,1,0,1,Round2
176641,3,Civil,7.57,2,0,6,DS,Startup,Data Analyst,25,1,1,0,1,0,Aptitude,Tech,HR,0,1,1,Round1
176642,3,ECE,9.66,0,1,8,GenAI,Startup,AI Engineer,35,1,1,0,0,1,Aptitude,Coding,Tech,1,1,0,Round3
176643,3,CSE,6.87,0,1,8,AI,Top,Data Scientist,34,1,1,1,1,1,Aptitude,Coding,HR,1,0,0,Round2
176644,2,Mechanical,5.69,1,0,3,GenAI,Mid,Data Scientist,33,1,0,0,1,1,Aptitude,Tech,HR,0,0,0,Round1
176645,4,Civil,5.32,1,0,7,DS,Mid,GenAI Engineer,29,1,1,0,0,0,Aptitude,Tech,HR,1,0,1,Round2
176646,2,Civil,5.95,2,2,7,GenAI,Top,Data Analyst,22,1,0,1,1,1,Aptitude,Coding,Tech,1,0,1,Round2
176647,3,CSE,8.56,1,0,6,AI,Mid,Data Scientist,35,1,0,1,1,0,GD,Tech,HR,0,0,0,Round1
176648,2,ECE,7.42,1,1,4,AI,Startup,GenAI Engineer,10,1,1,1,0,0,Aptitude,Coding,HR,1,0,0,Round2
176649,4,Mechanical,5.42,0,0,5,AI,Startup,AI Engineer,17,1,1,0,1,0,Aptitude,Coding,HR,1,1,0,Round3
176650,1,Civil,9.22,2,0,1,DS,Top,AI Engineer,12,1,1,1,1,0,Aptitude,Coding,HR,0,0,1,Round1
176651,3,ECE,9.95,0,2,9,GenAI,Top,Data Scientist,19,1,1,0,1,0,GD,Tech,Tech,1,0,0,Round2
176652,1,ECE,5.49,1,1,6,GenAI,Startup,AI Engineer,4,1,1,0,0,0,Aptitude,Tech,HR,1,0,1,Round2
176653,3,Civil,9.85,2,1,6,AI,Startup,Data Scientist,20,1,0,1,1,0,Coding,Tech,HR,1,1,0,Round3
176654,2,Mechanical,9.05,2,1,7,AI,Top,Data Scientist,23,1,0,1,0,1,Coding,Coding,HR,0,1,1,Round1
176655,3,ECE,5.05,1,2,8,GenAI,Mid,AI Engineer,25,1,1,0,0,1,GD,Coding,Tech,0,1,0,Round1
176656,2,ECE,8.37,0,2,9,AI,Mid,AI Engineer,12,1,1,0,0,1,Aptitude,Coding,HR,1,1,0,Round3
176657,4,Mechanical,8.91,2,0,1,GenAI,Mid,Data Scientist,28,1,1,1,1,0,Coding,Coding,Tech,0,0,0,Round1
176658,4,CSE,6.35,1,2,5,GenAI,Top,AI Engineer,25,1,0,0,0,1,Aptitude,Coding,Tech,0,0,0,Round1
176659,2,ECE,9.87,0,2,3,AI,Startup,Data Analyst,38,1,1,0,1,0,GD,Coding,Tech,1,0,0,Round2
176660,4,ECE,7.48,1,0,9,AI,Mid,GenAI Engineer,34,1,1,0,0,0,GD,Coding,Tech,1,0,1,Round2
176661,2,CSE,5.14,1,2,2,GenAI,Top,Data Analyst,18,1,1,0,1,1,Coding,Tech,HR,1,1,1,Selected
