Student_ID,College_Tier,Department,Module,Topic,Subtopic,Difficulty,Correct,Time_Taken,Attempts,Hint_Used,Test_Cases_Passed
16289,2,Civil,Control,Variables,Intermediate,Hard,0,90,1,0,50
4448,4,Mechanical,Control,Classes,EdgeCases,Medium,1,116,2,0,93
18524,1,ECE,DS_AI,Pandas,Intermediate,Easy,0,182,1,0,12
13460,2,Mechanical,OOP,Files,Intermediate,Medium,0,14,3,0,52
11293,3,Mechanical,DS,Files,EdgeCases,Easy,1,167,1,0,92
5136,4,Mechanical,Basics,Files,Intermediate,Medium,1,287,1,0,91
8030,3,ECE,Control,Functions,Intermediate,Medium,0,283,1,0,42
18361,3,Civil,DS_AI,Functions,EdgeCases,Hard,1,268,1,0,96
12494,2,Civil,DS,Variables,Intermediate,Easy,0,37,3,0,37
18253,4,CSE,Advanced,Arrays,Basic,Hard,0,259,2,0,79
2066,3,Civil,DS_AI,Classes,Basic,Medium,0,235,1,0,47
8007,4,CSE,DS_AI,Classes,Basic,Medium,1,90,3,0,51
18300,3,CSE,Advanced,Files,Intermediate,Hard,1,296,3,0,46
8369,4,CSE,DS_AI,Loops,EdgeCases,Hard,1,22,2,0,76
2579,4,Mechanical,Functions,Loops,EdgeCases,Hard,1,114,3,0,55
10868,2,ECE,Functions,Functions,Basic,Hard,1,88,3,0,40
19253,1,Civil,Functions,Lists,Intermediate,Medium,0,80,3,1,79
8714,2,Civil,Advanced,Variables,EdgeCases,Medium,1,22,1,0,31
17665,3,CSE,DS,Classes,EdgeCases,Medium,0,44,3,0,33
5377,1,Mechanical,Functions,Classes,Intermediate,Hard,0,32,2,0,76
14331,4,Civil,OOP,Pandas,Intermediate,Medium,0,195,1,0,13
19686,2,Mechanical,Control,Functions,Intermediate,Medium,1,288,2,0,69
19099,2,Civil,Functions,Lists,Intermediate,Hard,1,38,1,1,2
7386,1,ECE,DS,Files,Basic,Easy,1,156,3,0,73
10855,2,Mechanical,DS_AI,Classes,Intermediate,Medium,0,96,1,0,87
5002,1,Mechanical,Control,Functions,Basic,Medium,0,202,2,0,71
11428,2,CSE,Control,Pandas,Intermediate,Medium,1,55,2,0,25
6536,3,ECE,Basics,Pandas,Basic,Easy,1,140,1,0,44
9185,4,ECE,Basics,Variables,EdgeCases,Hard,0,84,2,0,81
9117,2,Civil,OOP,Pandas,Basic,Hard,0,162,3,0,36
3042,2,Mechanical,Basics,Classes,Basic,Easy,0,106,2,0,25
6131,2,Civil,OOP,Arrays,Intermediate,Easy,1,166,1,1,35
12292,1,Civil,DS,Classes,EdgeCases,Easy,1,248,2,0,13
1585,1,CSE,Functions,Files,EdgeCases,Hard,1,110,1,0,44
19653,3,ECE,Control,Pandas,EdgeCases,Easy,0,60,2,1,79
8822,1,CSE,ProblemSolving,Lists,Intermediate,Medium,1,20,1,1,20
3147,2,CSE,DS,Lists,EdgeCases,Hard,0,269,1,1,83
18241,2,Mechanical,Basics,Arrays,Basic,Hard,1,273,2,0,88
2594,2,ECE,Basics,Pandas,EdgeCases,Easy,1,207,3,1,46
18958,2,Civil,Control,Lists,Basic,Easy,1,238,2,0,78
11189,2,Mechanical,Control,Arrays,Basic,Easy,1,121,3,1,50
19201,4,CSE,ProblemSolving,Loops,EdgeCases,Hard,1,213,3,0,64
15598,1,Mechanical,ProblemSolving,Loops,Basic,Medium,0,18,3,0,45
776,4,CSE,DS,Files,Basic,Medium,1,294,2,1,97
10111,3,CSE,Functions,Files,Intermediate,Medium,0,123,2,0,1
735,3,Mechanical,OOP,Pandas,Intermediate,Medium,0,206,3,0,2
2115,2,Civil,OOP,Classes,Basic,Easy,0,134,2,0,56
1174,3,Civil,Functions,Pandas,Basic,Easy,0,291,3,1,91
13144,1,Civil,OOP,Lists,Basic,Medium,1,148,1,1,31
13723,4,CSE,Functions,Loops,Intermediate,Hard,1,55,3,1,64
9429,1,ECE,Basics,Loops,Intermediate,Easy,0,274,1,0,76
9765,1,Civil,DS_AI,Pandas,Basic,Hard,0,128,1,0,45
9717,2,ECE,Advanced,Pandas,Basic,Medium,1,116,2,1,98
9599,3,CSE,DS,Loops,Basic,Medium,0,258,2,0,51
17626,4,CSE,ProblemSolving,Pandas,EdgeCases,Easy,0,224,1,0,21
10451,2,CSE,ProblemSolving,Files,Intermediate,Easy,0,74,3,0,74
12631,4,Civil,DS,Lists,Intermediate,Easy,1,47,2,1,31
2536,3,CSE,OOP,Variables,EdgeCases,Easy,1,221,2,1,26
9186,4,Civil,Functions,Lists,EdgeCases,Medium,0,56,2,0,33
4590,2,Civil,ProblemSolving,Files,Basic,Easy,0,87,3,0,25
9703,1,Mechanical,DS_AI,Arrays,Intermediate,Hard,0,56,1,0,40
1959,3,CSE,Advanced,Loops,Basic,Medium,0,206,1,0,89
18435,3,Civil,DS,Classes,Intermediate,Medium,0,37,3,0,43
2586,2,Civil,Functions,Pandas,Intermediate,Easy,0,133,1,0,58
7621,4,Civil,DS_AI,Loops,Intermediate,Easy,0,265,3,0,54
15287,2,Mechanical,Control,Lists,Intermediate,Easy,1,96,1,0,74
3,3,Mechanical,Basics,Pandas,Intermediate,Medium,1,209,3,0,27
2844,1,Civil,Control,Functions,EdgeCases,Hard,1,237,2,1,99
18671,2,ECE,Control,Loops,Basic,Medium,1,127,1,1,39
1268,3,CSE,Functions,Classes,Basic,Medium,0,104,3,0,76
2475,3,CSE,Functions,Lists,Basic,Hard,0,130,3,0,14
17810,3,Mechanical,DS_AI,Variables,Intermediate,Easy,1,232,1,0,23
12118,1,ECE,Functions,Files,Basic,Easy,0,39,2,1,80
10861,1,Mechanical,OOP,Functions,Intermediate,Easy,1,256,3,0,22
10497,3,Civil,Basics,Lists,EdgeCases,Medium,1,81,1,0,17
17115,3,ECE,Functions,Loops,EdgeCases,Hard,1,166,3,0,45
2814,2,CSE,Advanced,Functions,EdgeCases,Hard,1,104,1,0,97
5193,4,Civil,ProblemSolving,Pandas,Intermediate,Medium,1,79,2,1,26
17348,1,CSE,Control,Functions,EdgeCases,Medium,0,168,2,0,86
7897,4,ECE,Functions,Arrays,Intermediate,Easy,1,193,1,1,79
18847,2,Mechanical,ProblemSolving,Functions,Intermediate,Medium,0,72,3,0,81
11386,1,Civil,Control,Pandas,Intermediate,Hard,0,38,1,0,34
3387,3,Civil,DS,Classes,Basic,Hard,0,162,2,1,81
6880,2,Civil,OOP,Files,Intermediate,Easy,0,50,2,1,42
2498,3,Civil,ProblemSolving,Pandas,Basic,Hard,1,128,1,0,81
13040,2,Civil,DS_AI,Classes,Basic,Easy,1,272,3,1,77
2804,1,ECE,Basics,Lists,EdgeCases,Easy,1,77,1,0,71
11826,3,Civil,Functions,Variables,EdgeCases,Medium,0,80,2,0,80
1218,4,CSE,OOP,Variables,Intermediate,Medium,1,142,3,0,52
526,1,ECE,Advanced,Lists,EdgeCases,Easy,0,246,3,0,69
7567,2,Civil,DS,Classes,Basic,Easy,0,246,1,0,96
281,1,Mechanical,Basics,Variables,Intermediate,Medium,0,244,3,0,68
19804,1,Mechanical,Control,Lists,Basic,Hard,0,28,2,0,63
3824,1,Civil,DS_AI,Arrays,Basic,Hard,1,10,3,0,49
1722,2,ECE,DS_AI,Variables,Basic,Easy,0,139,3,0,6
6522,3,ECE,Control,Loops,Basic,Easy,0,192,1,0,41
18168,4,Civil,OOP,Arrays,Basic,Medium,0,259,2,0,24
13198,2,ECE,OOP,Pandas,Intermediate,Hard,1,150,2,0,47
16468,2,Mechanical,Control,Functions,Intermediate,Hard,1,245,2,0,70
11533,3,Civil,Control,Pandas,EdgeCases,Easy,0,31,1,0,7
15891,1,CSE,Control,Classes,Intermediate,Easy,1,172,2,0,83
8226,1,CSE,Basics,Arrays,Basic,Easy,0,116,2,1,65
12133,1,Civil,Advanced,Loops,EdgeCases,Hard,0,116,2,0,80
9390,1,ECE,Advanced,Functions,Basic,Medium,1,108,2,0,1
3800,1,Civil,Basics,Variables,Intermediate,Easy,1,224,1,1,37
19829,3,Civil,Functions,Classes,Intermediate,Easy,1,141,3,0,14
6967,2,Mechanical,DS,Lists,EdgeCases,Hard,0,137,3,0,67
10746,4,Civil,Control,Lists,Intermediate,Hard,0,14,1,1,72
14521,4,Mechanical,Advanced,Variables,Intermediate,Easy,1,39,1,0,76
12488,4,ECE,Advanced,Classes,Intermediate,Easy,1,185,2,0,61
15969,2,Mechanical,ProblemSolving,Lists,Intermediate,Easy,0,40,3,0,44
5253,1,CSE,Control,Pandas,Basic,Hard,0,20,2,0,41
3033,1,ECE,Basics,Lists,Intermediate,Easy,1,283,2,0,39
5163,3,ECE,Basics,Classes,Basic,Medium,1,175,3,1,39
4200,3,ECE,Control,Lists,Basic,Medium,0,60,3,0,69
13329,1,ECE,Control,Functions,Basic,Hard,1,277,3,0,58
15449,2,ECE,DS_AI,Arrays,Intermediate,Medium,1,28,1,1,29
9770,3,CSE,OOP,Loops,Intermediate,Easy,0,18,2,1,28
6847,4,Civil,Functions,Arrays,EdgeCases,Hard,1,146,3,0,19
19512,4,Mechanical,Advanced,Pandas,Basic,Hard,0,123,3,0,77
10182,4,Mechanical,DS_AI,Variables,Basic,Easy,1,92,3,0,62
5314,4,ECE,ProblemSolving,Functions,Intermediate,Medium,1,152,3,0,60
7633,1,Mechanical,Control,Arrays,EdgeCases,Medium,1,196,1,0,68
1910,1,CSE,OOP,Arrays,Intermediate,Hard,1,174,2,0,13
8261,4,Civil,Control,Lists,Intermediate,Easy,0,180,1,0,82
17612,4,CSE,DS,Arrays,EdgeCases,Hard,1,129,3,0,57
8004,4,Civil,OOP,Pandas,Basic,Medium,1,71,1,1,98
10537,1,ECE,Advanced,Arrays,Basic,Medium,1,263,3,0,84
19643,4,ECE,ProblemSolving,Arrays,Basic,Easy,1,138,1,0,89
16807,4,CSE,Advanced,Lists,Intermediate,Medium,1,151,2,0,52
7326,1,CSE,DS_AI,Files,EdgeCases,Medium,1,240,3,0,17
1150,1,Mechanical,ProblemSolving,Pandas,EdgeCases,Hard,1,21,3,1,43
7044,4,Mechanical,Basics,Pandas,EdgeCases,Easy,0,272,1,0,85
12550,2,CSE,Advanced,Lists,Basic,Hard,1,152,3,1,84
17005,1,Civil,DS_AI,Files,Basic,Easy,1,35,3,0,26
13229,2,CSE,Functions,Variables,EdgeCases,Hard,1,31,3,0,24
16978,1,CSE,Basics,Functions,Intermediate,Hard,0,225,2,0,2
14817,4,Mechanical,DS,Arrays,EdgeCases,Easy,1,117,2,0,57
612,4,Civil,DS,Loops,EdgeCases,Easy,1,52,3,0,80
13145,2,CSE,Control,Functions,Basic,Hard,1,203,3,1,78
14669,3,ECE,ProblemSolving,Functions,Basic,Hard,1,132,2,1,21
10160,1,Civil,DS_AI,Classes,EdgeCases,Easy,1,191,1,0,39
9619,3,CSE,DS,Classes,Basic,Medium,1,131,2,1,29
7887,3,ECE,DS,Lists,Intermediate,Medium,0,190,3,1,63
7724,4,CSE,Functions,Variables,Intermediate,Medium,0,229,1,0,96
10647,3,Civil,OOP,Lists,Intermediate,Hard,0,266,3,1,52
13800,2,ECE,Functions,Lists,EdgeCases,Hard,1,213,2,0,96
14363,1,Mechanical,Advanced,Pandas,EdgeCases,Hard,1,37,1,1,33
16886,3,Civil,ProblemSolving,Classes,Intermediate,Easy,1,125,2,0,95
12929,2,ECE,OOP,Functions,EdgeCases,Hard,1,174,3,0,14
9366,1,CSE,OOP,Variables,Basic,Hard,0,121,3,1,61
18312,3,ECE,ProblemSolving,Pandas,EdgeCases,Medium,1,196,3,1,13
9541,1,Mechanical,Advanced,Files,EdgeCases,Easy,0,85,1,0,38
14616,1,Mechanical,Advanced,Lists,Basic,Medium,0,247,3,0,20
3361,1,Mechanical,Advanced,Arrays,EdgeCases,Easy,0,93,3,0,37
15108,4,CSE,Control,Arrays,Intermediate,Medium,1,161,2,1,5
12864,3,Civil,DS_AI,Arrays,Basic,Easy,1,138,2,1,37
7887,3,ECE,ProblemSolving,Functions,Basic,Easy,0,37,2,0,43
19260,2,Civil,ProblemSolving,Functions,Basic,Hard,1,139,2,0,95
13193,4,ECE,OOP,Loops,Basic,Medium,1,174,2,0,0
1578,3,ECE,Control,Variables,EdgeCases,Easy,1,225,3,1,15
12085,2,Mechanical,OOP,Arrays,EdgeCases,Hard,0,233,3,0,0
4298,4,ECE,Basics,Classes,Basic,Hard,0,230,2,0,27
6716,2,Mechanical,Control,Loops,EdgeCases,Easy,0,277,3,1,3
3434,1,CSE,Basics,Classes,Basic,Easy,1,68,1,1,54
2425,4,ECE,DS_AI,Pandas,Basic,Medium,0,234,2,0,7
16918,2,Civil,Control,Files,Intermediate,Hard,1,52,1,0,60
13786,1,ECE,Functions,Files,EdgeCases,Easy,0,222,1,0,69
7616,3,Mechanical,Basics,Functions,Intermediate,Medium,0,144,1,1,88
3455,1,Mechanical,Functions,Loops,Intermediate,Easy,1,239,3,0,14
11806,2,CSE,Control,Loops,Basic,Hard,0,125,2,1,62
11345,4,Civil,Control,Classes,EdgeCases,Easy,0,245,2,1,81
3873,2,CSE,DS_AI,Arrays,Basic,Medium,1,126,1,0,58
1506,4,ECE,Functions,Loops,Basic,Medium,1,35,3,0,66
10483,3,CSE,Advanced,Loops,Intermediate,Medium,1,187,2,0,75
15003,4,ECE,DS_AI,Functions,Basic,Hard,0,81,2,0,22
9534,1,Mechanical,OOP,Loops,Intermediate,Easy,1,97,2,0,88
1759,2,CSE,Functions,Arrays,Intermediate,Easy,1,231,2,0,84
1945,2,ECE,Basics,Classes,EdgeCases,Medium,1,40,3,0,69
17940,3,Mechanical,Control,Variables,EdgeCases,Easy,0,170,2,0,2
16171,3,Mechanical,DS,Variables,Intermediate,Easy,0,243,2,0,26
1603,1,Mechanical,Advanced,Arrays,Basic,Hard,1,132,2,0,35
18938,4,CSE,Advanced,Arrays,Intermediate,Easy,0,29,2,1,6
14568,3,ECE,Control,Variables,Basic,Easy,0,64,3,0,95
8768,4,CSE,DS_AI,Functions,Basic,Hard,1,65,1,0,94
870,2,ECE,DS,Variables,EdgeCases,Hard,1,256,3,0,26
1326,3,CSE,Functions,Functions,EdgeCases,Hard,0,155,1,1,38
19176,4,CSE,Basics,Pandas,Basic,Easy,0,259,3,1,19
9402,1,Mechanical,DS_AI,Files,EdgeCases,Easy,0,170,3,0,10
4248,3,ECE,ProblemSolving,Lists,EdgeCases,Medium,1,81,3,0,54
6051,2,ECE,Functions,Pandas,Basic,Easy,1,100,1,0,49
19991,1,Civil,OOP,Functions,EdgeCases,Easy,1,185,1,0,54
5334,4,ECE,Control,Variables,Basic,Easy,0,121,2,0,44
5607,4,Civil,DS,Pandas,Basic,Medium,1,79,3,1,27
10173,3,Civil,Functions,Arrays,Basic,Hard,1,185,3,0,41
15348,1,ECE,Advanced,Files,EdgeCases,Medium,1,51,2,0,63
9535,4,CSE,DS_AI,Functions,EdgeCases,Easy,1,286,1,0,67
9882,2,Civil,DS,Functions,EdgeCases,Easy,1,39,3,0,54
11667,3,Civil,Basics,Functions,Intermediate,Easy,1,129,3,0,35
10055,1,ECE,Control,Arrays,EdgeCases,Hard,1,37,2,0,68
4720,1,Mechanical,DS_AI,Loops,Basic,Hard,1,71,3,1,91
12057,4,CSE,Control,Arrays,EdgeCases,Hard,1,261,1,1,72
16920,1,Mechanical,Basics,Variables,Intermediate,Hard,1,266,3,0,15
15399,3,Civil,Advanced,Functions,Intermediate,Easy,1,185,1,0,87
687,2,CSE,Basics,Loops,EdgeCases,Medium,1,128,3,0,18
6757,3,CSE,Control,Arrays,Intermediate,Medium,1,279,2,1,65
8930,3,ECE,Control,Files,EdgeCases,Hard,1,178,3,0,67
17565,3,CSE,DS_AI,Loops,Basic,Hard,1,216,2,0,41
2914,4,Civil,Control,Arrays,Basic,Easy,1,264,1,1,53
17172,1,ECE,Basics,Pandas,Intermediate,Hard,1,77,2,1,82
17157,2,ECE,DS_AI,Pandas,Basic,Medium,0,164,3,0,64
14756,2,Civil,Control,Variables,EdgeCases,Medium,0,198,1,0,34
7547,2,Mechanical,ProblemSolving,Arrays,EdgeCases,Hard,1,284,2,0,40
16062,2,Civil,Advanced,Variables,EdgeCases,Medium,1,160,2,0,73
690,3,CSE,ProblemSolving,Variables,Basic,Hard,1,174,3,0,73
7956,4,Mechanical,Advanced,Files,Basic,Easy,1,202,1,0,48
14987,1,ECE,Basics,Variables,Basic,Easy,1,275,1,0,59
5268,3,CSE,OOP,Loops,Intermediate,Hard,1,24,1,1,83
14618,4,Civil,DS_AI,Lists,Intermediate,Medium,1,107,2,0,71
19618,2,Mechanical,Functions,Variables,Intermediate,Medium,0,269,1,0,69
11016,1,Mechanical,Functions,Functions,Intermediate,Easy,1,35,1,1,10
4020,4,ECE,DS_AI,Files,Basic,Medium,1,210,1,0,14
4212,1,Mechanical,Basics,Classes,EdgeCases,Easy,0,174,1,0,74
5987,2,Mechanical,Functions,Lists,Intermediate,Easy,0,39,3,1,81
2588,4,Civil,Control,Files,EdgeCases,Medium,0,299,2,0,97
19593,1,Civil,DS_AI,Lists,Intermediate,Hard,1,23,1,1,80
15010,3,Civil,Control,Variables,Basic,Medium,1,13,3,0,4
10427,3,ECE,Functions,Functions,Basic,Easy,0,149,2,0,71
7646,4,Mechanical,Advanced,Loops,Intermediate,Hard,1,88,3,1,13
3473,3,ECE,Basics,Loops,Basic,Medium,1,24,1,0,88
14136,4,ECE,DS,Lists,Intermediate,Medium,1,282,1,1,81
5085,1,ECE,DS,Pandas,Basic,Medium,1,235,2,0,84
10097,2,Civil,ProblemSolving,Variables,Intermediate,Hard,0,212,1,0,14
2061,4,Mechanical,ProblemSolving,Variables,Basic,Easy,1,209,1,1,31
7464,4,ECE,Advanced,Functions,Intermediate,Medium,0,141,1,0,8
19710,4,Civil,OOP,Classes,Basic,Easy,0,104,1,1,62
4455,2,Civil,Control,Classes,Intermediate,Hard,1,36,3,1,97
823,1,ECE,Functions,Functions,EdgeCases,Medium,0,277,3,0,57
18446,4,Mechanical,Advanced,Variables,EdgeCases,Hard,1,118,2,1,87
17291,3,CSE,Advanced,Classes,Intermediate,Easy,1,63,2,0,37
19171,2,CSE,Basics,Pandas,Intermediate,Medium,1,164,3,0,94
14002,2,Mechanical,Basics,Arrays,Intermediate,Hard,0,285,2,1,6
14789,2,Civil,Advanced,Lists,Basic,Hard,1,122,3,0,44
6942,2,Mechanical,OOP,Classes,EdgeCases,Hard,1,185,3,0,1
4429,4,Mechanical,DS,Classes,EdgeCases,Hard,0,129,3,0,22
1574,4,ECE,DS_AI,Functions,Basic,Easy,1,270,1,0,8
11249,4,ECE,Control,Functions,EdgeCases,Medium,0,29,1,1,15
10344,1,Civil,Functions,Loops,EdgeCases,Hard,0,153,2,0,20
12443,4,ECE,OOP,Classes,EdgeCases,Hard,1,133,2,1,30
3251,2,Civil,DS,Functions,EdgeCases,Hard,1,95,1,1,26
1342,1,Civil,Functions,Loops,Intermediate,Medium,1,282,1,1,31
2078,3,Mechanical,DS,Functions,Intermediate,Easy,0,212,3,0,85
13472,2,Mechanical,Advanced,Classes,Basic,Hard,1,186,3,0,15
4530,3,CSE,Control,Variables,Basic,Hard,0,266,3,0,71
17415,3,CSE,Advanced,Classes,Basic,Medium,1,209,1,1,68
18215,1,ECE,DS_AI,Functions,Intermediate,Easy,0,281,3,0,99
5565,1,Mechanical,Functions,Lists,Intermediate,Hard,0,25,1,1,92
17168,4,Civil,DS_AI,Functions,EdgeCases,Medium,1,84,2,0,65
5029,3,CSE,Functions,Files,Basic,Easy,1,56,2,0,10
8782,1,Mechanical,OOP,Arrays,EdgeCases,Hard,0,150,2,1,20
19095,3,Civil,Functions,Lists,EdgeCases,Hard,1,72,2,1,77
8379,1,Mechanical,Control,Classes,EdgeCases,Medium,0,92,2,0,14
7519,1,Mechanical,DS,Lists,Basic,Easy,1,35,1,0,64
9244,2,ECE,Functions,Loops,Basic,Hard,0,60,3,0,25
16874,3,Mechanical,Advanced,Loops,Intermediate,Hard,0,219,3,0,4
11205,3,Civil,Advanced,Classes,EdgeCases,Hard,0,239,2,1,19
9560,1,ECE,DS,Classes,Basic,Medium,0,28,3,0,83
4787,2,Mechanical,Advanced,Loops,EdgeCases,Easy,1,40,3,0,85
18130,4,ECE,ProblemSolving,Files,EdgeCases,Hard,1,158,1,0,69
7881,1,Civil,DS,Lists,EdgeCases,Easy,0,102,3,1,16
6259,2,Mechanical,DS_AI,Lists,Basic,Medium,0,70,3,1,5
4899,2,Mechanical,Basics,Functions,Basic,Hard,0,48,3,0,90
13841,3,CSE,Basics,Variables,Basic,Hard,0,195,2,0,96
5175,3,Mechanical,OOP,Pandas,Basic,Hard,1,51,1,0,54
2586,2,ECE,Advanced,Variables,EdgeCases,Easy,0,269,2,1,45
16943,3,Mechanical,Advanced,Arrays,EdgeCases,Medium,0,108,2,1,24
19953,4,ECE,OOP,Pandas,Basic,Easy,1,254,1,0,49
3610,4,Civil,ProblemSolving,Files,Basic,Hard,1,299,2,1,8
313,1,Mechanical,Advanced,Variables,EdgeCases,Easy,0,196,2,0,8
7377,1,CSE,Basics,Files,Intermediate,Hard,0,280,2,0,0
19576,1,Mechanical,DS,Variables,EdgeCases,Easy,0,249,3,0,48
11486,1,Mechanical,OOP,Arrays,Intermediate,Hard,0,177,1,0,53
14839,2,ECE,Functions,Lists,EdgeCases,Hard,1,154,1,0,2
18352,2,Mechanical,DS,Classes,Intermediate,Hard,0,233,3,0,5
12058,1,CSE,OOP,Lists,Intermediate,Easy,0,194,2,0,37
7209,1,CSE,OOP,Classes,Intermediate,Hard,0,162,3,0,71
13980,3,CSE,Control,Files,Basic,Hard,1,52,3,0,27
1792,4,Civil,ProblemSolving,Loops,EdgeCases,Medium,0,193,3,0,65
13158,2,ECE,OOP,Files,Basic,Medium,1,259,2,1,83
4050,4,Mechanical,Control,Files,Basic,Medium,1,159,1,0,98
14079,2,ECE,OOP,Files,Basic,Easy,0,244,2,1,74
17994,2,CSE,ProblemSolving,Files,Intermediate,Easy,0,143,2,0,92
4612,1,ECE,DS,Pandas,Intermediate,Easy,1,53,3,0,78
5055,2,CSE,DS,Functions,Intermediate,Medium,1,149,1,0,91
13333,3,Mechanical,Control,Loops,EdgeCases,Hard,1,194,3,0,43
13120,2,ECE,OOP,Loops,Basic,Easy,1,33,2,0,3
15206,2,Mechanical,Basics,Classes,Intermediate,Easy,0,206,1,0,1
10484,3,Mechanical,ProblemSolving,Pandas,Basic,Medium,1,197,1,0,91
13381,1,Mechanical,Advanced,Classes,Intermediate,Easy,0,296,1,0,51
6095,1,Mechanical,Basics,Files,Intermediate,Easy,0,106,2,0,79
9738,3,Mechanical,DS_AI,Pandas,Basic,Easy,1,99,2,1,64
15825,4,Civil,Functions,Lists,EdgeCases,Medium,1,272,1,1,62
8224,3,ECE,DS_AI,Classes,Intermediate,Easy,0,245,1,0,62
2633,4,CSE,Control,Files,EdgeCases,Medium,1,108,2,1,53
18847,1,Civil,DS,Loops,Intermediate,Medium,1,84,1,0,43
6377,3,CSE,DS_AI,Files,Intermediate,Easy,1,129,3,0,25
4495,1,Civil,Control,Loops,EdgeCases,Easy,1,226,1,0,2
7346,4,Civil,Basics,Loops,Intermediate,Easy,0,167,2,0,64
104,3,CSE,Advanced,Variables,Basic,Hard,1,99,3,0,40
6179,1,CSE,Functions,Variables,Intermediate,Easy,0,146,3,0,98
627,4,ECE,Advanced,Variables,EdgeCases,Medium,0,207,1,1,69
6454,3,Mechanical,DS_AI,Arrays,Intermediate,Hard,0,298,3,0,8
15472,1,Civil,ProblemSolving,Pandas,EdgeCases,Easy,0,72,2,1,47
10951,1,Civil,Advanced,Classes,Intermediate,Hard,0,34,3,1,52
15461,1,Civil,Control,Classes,Basic,Hard,0,42,2,0,42
19678,3,Civil,Control,Lists,EdgeCases,Easy,0,40,2,1,98
7522,4,CSE,ProblemSolving,Pandas,Intermediate,Medium,0,258,1,0,27
5923,2,CSE,DS,Pandas,EdgeCases,Easy,1,160,2,1,87
12956,3,Mechanical,Control,Pandas,EdgeCases,Hard,1,257,2,0,87
16125,3,Mechanical,OOP,Functions,EdgeCases,Medium,1,254,3,0,90
7906,3,CSE,DS,Loops,Intermediate,Medium,0,240,2,0,13
3697,2,Mechanical,ProblemSolving,Pandas,Basic,Medium,0,66,3,1,68
16763,3,Mechanical,Advanced,Files,Basic,Hard,0,116,2,0,3
19600,4,Mechanical,Control,Arrays,EdgeCases,Medium,0,290,3,0,73
10720,3,Civil,Control,Functions,EdgeCases,Hard,1,59,3,0,50
3921,2,ECE,DS,Functions,Intermediate,Easy,1,174,2,0,46
11608,2,ECE,DS,Pandas,Intermediate,Easy,0,165,3,0,45
16453,2,CSE,ProblemSolving,Functions,Intermediate,Hard,1,229,3,0,50
17100,3,CSE,DS_AI,Files,EdgeCases,Hard,1,96,1,0,78
2966,4,Civil,Basics,Pandas,Basic,Easy,1,169,1,1,10
13324,3,Civil,Advanced,Classes,EdgeCases,Hard,1,149,3,0,35
13405,4,ECE,Basics,Functions,Basic,Medium,0,299,2,0,79
3642,2,CSE,DS,Lists,Intermediate,Medium,1,221,1,0,34
17828,3,Mechanical,DS_AI,Lists,Basic,Medium,1,84,1,0,45
5687,4,CSE,Functions,Files,Basic,Hard,1,37,1,0,71
6205,3,Civil,DS_AI,Arrays,Basic,Medium,0,51,1,1,7
19710,3,Mechanical,OOP,Arrays,EdgeCases,Easy,0,133,3,0,49
2387,4,CSE,Control,Classes,EdgeCases,Hard,0,218,3,0,73
7006,1,CSE,DS,Arrays,EdgeCases,Medium,1,114,3,0,30
2352,3,Civil,DS_AI,Variables,Basic,Easy,1,271,3,1,70
15682,4,CSE,Basics,Lists,EdgeCases,Hard,1,132,2,1,92
10094,3,Mechanical,Control,Classes,Intermediate,Medium,1,41,2,0,15
2667,1,CSE,Control,Lists,EdgeCases,Easy,1,118,2,1,87
7320,3,ECE,Basics,Loops,Intermediate,Easy,1,280,2,0,6
5496,3,CSE,Advanced,Variables,Basic,Hard,0,152,1,0,26
6428,1,ECE,Control,Classes,EdgeCases,Easy,0,138,3,0,80
11298,3,Mechanical,Advanced,Loops,Intermediate,Easy,0,149,1,0,33
15673,4,Civil,ProblemSolving,Classes,Basic,Easy,1,282,2,0,21
11843,3,Mechanical,DS_AI,Classes,Intermediate,Hard,0,198,1,1,34
16666,4,Civil,ProblemSolving,Files,Intermediate,Hard,1,265,1,0,74
10943,2,ECE,Functions,Variables,Intermediate,Easy,1,175,2,0,42
8854,3,CSE,Basics,Functions,Basic,Easy,1,101,2,1,52
8672,3,ECE,Advanced,Functions,Intermediate,Easy,1,285,1,1,69
6763,4,Mechanical,Advanced,Variables,Basic,Medium,1,109,2,1,13
7076,4,Mechanical,Functions,Files,EdgeCases,Hard,0,71,3,0,77
8741,4,CSE,Functions,Arrays,EdgeCases,Medium,1,168,2,1,63
8835,2,ECE,Advanced,Pandas,Intermediate,Medium,1,209,2,1,29
16330,2,Mechanical,OOP,Arrays,Basic,Hard,1,154,2,0,43
16748,2,Mechanical,Control,Lists,Basic,Easy,1,69,2,0,46
7386,3,ECE,Functions,Files,Basic,Easy,0,268,2,0,27
3688,4,Mechanical,ProblemSolving,Variables,Intermediate,Hard,0,278,1,0,70
15303,3,Civil,Advanced,Arrays,Intermediate,Hard,0,109,1,0,38
5178,3,Mechanical,Functions,Arrays,EdgeCases,Hard,0,50,3,0,35
16214,2,Mechanical,DS,Loops,Intermediate,Easy,0,230,2,0,68
13876,4,Mechanical,OOP,Lists,Intermediate,Hard,1,272,2,1,22
13579,1,ECE,DS_AI,Lists,Intermediate,Medium,0,117,2,0,22
18697,2,Mechanical,OOP,Classes,Intermediate,Hard,0,42,2,1,68
14958,1,CSE,OOP,Pandas,EdgeCases,Medium,1,220,1,0,66
