Student_ID,College_ID,Department,CGPA,Admission_Type,Skill_Program,Program_Duration,Bootcamps,Workshops,Hackathons,Internships,Projects,GenAI,ML,College_Tier,NAAC_Grade,NBA_Accredited,Placement_Probability,Placement_Status,Salary_LPA
37652,10,Other,9.07,Management,1,31,1,3,1,2,8,1,0,3,A+,1,5.014,Placed,10
37653,43,Mechanical,9.78,Govt,0,17,1,8,7,0,9,2,2,4,B++,1,4.656,Not Placed,0
37654,10,Civil,5.48,Govt,0,19,4,8,6,2,10,1,2,3,A+,1,4.696,Not Placed,0
37655,59,Mechanical,7.75,Govt,1,27,2,6,1,1,7,2,3,1,A++,0,4.15,Not Placed,0
37656,10,Mechanical,6.59,Govt,1,28,4,7,4,0,9,1,3,3,A+,1,4.218,Not Placed,0
37657,21,Civil,8.73,Management,1,16,2,9,5,0,5,2,2,1,B++,0,3.4460000000000006,Not Placed,0
37658,20,Civil,8.17,Management,0,26,0,0,2,0,10,1,1,2,A,1,4.634,Not Placed,0
37659,26,IT,5.14,Govt,0,6,0,5,1,0,2,0,0,2,A+,0,1.6280000000000001,Not Placed,0
37660,17,Civil,8.18,Govt,0,14,0,8,6,2,9,2,3,4,B++,0,4.936,Not Placed,0
37661,41,Civil,8.62,Govt,0,21,3,7,5,2,3,0,3,3,A+,0,3.2239999999999998,Not Placed,0
37662,47,Other,8.85,Govt,1,26,0,2,0,0,1,1,1,3,B++,0,2.27,Not Placed,0
37663,39,Mechanical,9.45,Management,0,31,3,4,3,1,2,0,2,3,A++,1,2.7899999999999996,Not Placed,0
37664,37,ECE,9.73,Management,1,34,3,4,6,1,8,0,3,1,B++,1,4.846,Not Placed,0
37665,29,CSE,6.33,Govt,1,8,2,9,5,0,3,0,0,4,A+,1,2.366,Not Placed,0
37666,50,ECE,8.31,Management,0,22,4,9,6,2,4,2,1,3,B++,1,3.462,Not Placed,0
37667,44,Civil,7.78,Govt,1,17,3,8,6,0,1,0,2,4,A+,1,2.056,Not Placed,0
37668,46,CSE,9.11,Govt,0,8,4,9,2,0,2,2,2,4,A+,1,2.422,Not Placed,0
37669,44,Civil,5.19,Govt,0,32,3,3,5,1,1,2,1,4,A+,1,1.6380000000000001,Not Placed,0
37670,32,Other,7.05,Management,1,23,4,3,4,1,3,1,0,4,A+,0,2.81,Not Placed,0
37671,20,IT,6.71,Management,1,33,4,9,7,2,1,2,0,2,A,1,2.442,Not Placed,0
37672,59,Civil,8.26,Govt,0,19,4,5,4,2,6,1,2,1,A++,0,4.052,Not Placed,0
37673,58,CSE,7.09,Govt,1,25,1,0,6,2,10,0,2,3,B++,0,5.218,Placed,4
37674,1,Other,6.97,Management,0,29,1,9,3,1,10,2,3,4,A,0,4.694,Not Placed,0
37675,12,IT,6.88,Management,0,6,1,5,2,2,2,1,0,3,A++,0,2.576,Not Placed,0
37676,1,Other,9.13,Govt,0,30,4,2,1,2,1,1,2,4,A,0,2.7260000000000004,Not Placed,0
37677,56,CSE,7.42,Management,0,35,0,4,1,2,9,0,3,4,A++,0,4.783999999999999,Not Placed,0
37678,42,IT,7.0,Management,1,30,3,8,3,1,2,1,0,2,A+,1,2.5,Not Placed,0
37679,44,Mechanical,9.33,Govt,1,29,1,9,1,0,11,0,3,4,A+,1,5.3660000000000005,Placed,12
37680,30,CSE,5.01,Govt,1,17,3,6,2,1,3,2,1,1,B++,0,2.402,Not Placed,0
37681,9,Mechanical,6.59,Govt,1,22,3,2,7,0,8,2,2,2,A+,1,3.918,Not Placed,0
37682,22,Other,8.37,Govt,1,13,0,7,0,2,8,2,3,2,A++,1,4.874,Not Placed,0
37683,21,Mechanical,5.52,Govt,1,14,0,2,7,0,5,1,1,1,B++,0,2.8040000000000003,Not Placed,0
37684,46,Civil,7.9,Management,0,21,1,1,2,0,5,2,2,4,A+,1,3.08,Not Placed,0
37685,28,ECE,7.25,Govt,0,20,3,9,4,2,2,1,1,4,B++,0,2.6500000000000004,Not Placed,0
37686,32,IT,8.35,Govt,0,14,4,8,5,2,5,2,0,4,A+,0,3.77,Not Placed,0
37687,30,CSE,7.65,Govt,1,28,0,9,3,0,11,2,0,1,B++,0,5.03,Placed,17
37688,13,Other,5.97,Management,0,14,3,6,0,1,4,0,3,3,A+,0,2.694,Not Placed,0
37689,9,Mechanical,5.66,Govt,0,29,2,4,3,1,4,1,1,2,A+,1,2.6319999999999997,Not Placed,0
37690,17,Other,6.53,Govt,0,35,2,9,0,2,10,1,3,4,B++,0,4.906,Not Placed,0
37691,10,Civil,9.71,Govt,0,20,3,5,4,2,10,2,1,3,A+,1,5.542,Placed,8
37692,38,CSE,6.05,Management,0,9,1,8,3,2,11,2,2,1,A+,0,5.109999999999999,Placed,15
37693,46,Other,7.31,Govt,1,32,4,3,2,1,6,1,3,4,A+,1,3.7619999999999996,Not Placed,0
37694,2,Civil,9.75,Govt,1,7,3,0,7,2,7,1,3,1,A++,1,4.8500000000000005,Not Placed,0
37695,1,CSE,6.01,Govt,0,21,4,3,7,1,5,1,0,4,A,0,3.002,Not Placed,0
37696,53,Civil,6.22,Govt,0,19,1,6,6,2,4,2,3,4,A+,1,3.044,Not Placed,0
37697,7,Civil,7.39,Govt,0,24,2,2,3,0,11,1,2,1,A++,0,4.778,Not Placed,0
37698,30,ECE,5.53,Management,0,9,2,8,2,1,1,1,2,1,B++,0,1.7060000000000002,Not Placed,0
37699,7,Mechanical,5.4,Govt,1,12,0,5,4,0,7,2,3,1,A++,0,3.3800000000000003,Not Placed,0
37700,42,IT,6.51,Management,0,16,4,0,6,0,2,1,2,2,A+,1,1.9020000000000001,Not Placed,0
37701,47,IT,5.71,Govt,0,23,4,7,5,2,8,1,1,3,B++,0,4.1419999999999995,Not Placed,0
37702,1,CSE,7.13,Govt,1,7,2,5,7,0,5,1,2,4,A,0,3.1260000000000003,Not Placed,0
37703,21,CSE,5.54,Management,0,22,2,3,2,2,10,2,1,1,B++,0,4.708,Not Placed,0
37704,59,Other,7.94,Govt,1,22,3,9,1,1,6,0,0,1,A++,0,3.888,Not Placed,0
37705,4,Other,7.46,Govt,0,19,4,3,4,2,1,1,2,3,A,0,2.392,Not Placed,0
37706,6,ECE,7.96,Govt,1,27,3,1,6,1,2,1,0,1,B++,1,2.692,Not Placed,0
37707,19,CSE,9.5,Govt,0,33,3,2,7,0,8,1,3,3,B++,0,4.3,Not Placed,0
37708,27,IT,6.73,Govt,0,27,1,3,1,2,8,0,3,2,A++,0,4.346,Not Placed,0
37709,12,Mechanical,6.34,Management,1,14,0,6,0,1,2,2,3,3,A++,0,2.368,Not Placed,0
37710,1,ECE,7.87,Govt,0,24,2,3,1,1,9,0,2,4,A,0,4.574,Not Placed,0
37711,31,CSE,6.24,Govt,1,24,2,9,5,2,5,0,2,1,B++,0,3.5480000000000005,Not Placed,0
37712,25,ECE,5.33,Govt,0,23,2,0,1,2,11,0,1,2,A,0,4.965999999999999,Not Placed,0
37713,2,ECE,5.29,Govt,1,26,1,5,4,1,8,0,1,1,A++,1,3.958,Not Placed,0
37714,40,ECE,5.33,Govt,0,34,2,2,5,1,1,1,3,3,A,0,1.6660000000000001,Not Placed,0
37715,41,CSE,6.19,Govt,1,16,0,5,0,2,3,1,3,3,A+,0,2.938,Not Placed,0
37716,55,Civil,8.65,Govt,0,33,1,7,3,0,11,0,1,4,B++,1,5.03,Placed,15
37717,12,CSE,5.77,Management,0,8,1,8,6,2,4,1,1,3,A++,0,2.954,Not Placed,0
37718,56,CSE,6.29,Govt,0,35,1,3,6,1,8,0,3,4,A++,0,3.9579999999999997,Not Placed,0
37719,20,Other,9.3,Govt,1,29,1,5,1,1,7,0,2,2,A,1,4.460000000000001,Not Placed,0
37720,44,CSE,7.18,Govt,0,19,2,3,3,2,2,2,1,4,A+,1,2.636,Not Placed,0
37721,36,CSE,5.21,Govt,1,32,3,1,4,1,3,0,0,4,A+,0,2.442,Not Placed,0
37722,22,CSE,6.24,Govt,0,13,2,8,4,2,9,0,3,2,A++,1,4.548,Not Placed,0
37723,6,ECE,6.51,Govt,0,33,1,8,0,2,7,1,1,1,B++,1,4.002,Not Placed,0
37724,16,ECE,5.93,Govt,1,33,1,8,5,0,3,2,0,4,B++,0,2.286,Not Placed,0
37725,27,CSE,9.83,Govt,0,28,2,8,1,0,2,2,2,2,A++,0,2.5660000000000003,Not Placed,0
37726,46,Other,7.03,Govt,0,28,3,6,6,1,11,0,2,4,A+,1,5.005999999999999,Placed,19
37727,29,Mechanical,6.98,Govt,1,26,3,0,3,2,6,0,1,4,A+,1,3.996,Not Placed,0
37728,4,Other,9.89,Govt,1,29,1,1,3,2,7,2,3,3,A,0,4.878,Not Placed,0
37729,23,Mechanical,7.74,Management,1,19,4,4,1,0,9,0,1,4,B++,1,4.4479999999999995,Not Placed,0
37730,6,Civil,5.41,Management,0,32,4,6,3,2,3,2,1,1,B++,1,2.582,Not Placed,0
37731,58,Mechanical,7.22,Govt,0,12,1,2,7,2,11,0,3,3,B++,0,5.343999999999999,Placed,12
37732,33,IT,8.27,Management,1,15,1,8,1,2,2,0,2,2,A+,0,3.0540000000000003,Not Placed,0
37733,55,IT,7.85,Govt,1,25,2,1,1,0,8,1,0,4,B++,1,4.17,Not Placed,0
37734,49,Mechanical,9.23,Govt,0,30,4,8,5,2,1,2,1,2,A,1,2.746,Not Placed,0
37735,41,CSE,9.81,Govt,0,17,3,3,2,2,11,2,2,3,A+,0,5.862,Placed,12
37736,32,Mechanical,5.29,Management,1,34,1,6,1,1,9,2,0,4,A+,0,4.258,Not Placed,0
37737,58,IT,6.28,Govt,1,13,3,8,0,1,5,1,3,3,B++,0,3.2560000000000002,Not Placed,0
37738,26,Mechanical,9.5,Govt,1,20,2,0,1,0,3,1,1,2,A+,0,3.0,Not Placed,0
37739,13,ECE,9.36,Govt,1,24,4,5,1,2,2,2,2,3,A+,0,3.2720000000000002,Not Placed,0
37740,58,Civil,5.08,Management,1,11,2,1,7,1,3,2,2,3,B++,0,2.416,Not Placed,0
37741,18,ECE,7.89,Management,0,13,2,1,2,0,8,0,1,4,A,0,3.9779999999999998,Not Placed,0
37742,47,Other,6.6,Management,1,26,4,6,5,1,9,1,2,3,B++,0,4.52,Not Placed,0
37743,50,ECE,7.65,Management,1,20,3,5,0,2,11,0,0,3,B++,1,5.63,Placed,4
37744,37,Civil,6.1,Management,0,34,0,9,4,0,7,1,3,1,B++,1,3.3200000000000003,Not Placed,0
37745,11,CSE,8.53,Management,1,20,2,8,1,1,3,2,2,3,A+,0,3.106,Not Placed,0
37746,2,Civil,6.66,Govt,0,17,1,9,3,0,2,2,1,1,A++,1,1.932,Not Placed,0
37747,6,CSE,8.21,Govt,0,6,1,1,6,1,5,1,1,1,B++,1,3.442,Not Placed,0
37748,55,IT,5.38,Management,0,15,0,8,5,2,8,0,1,4,B++,1,4.076,Not Placed,0
37749,34,Mechanical,9.81,Management,1,35,0,3,1,2,2,0,0,2,A+,0,3.3620000000000005,Not Placed,0
37750,24,IT,6.27,Govt,0,10,0,9,6,1,2,0,2,4,A,1,2.154,Not Placed,0
37751,48,IT,7.04,Govt,1,9,4,2,6,0,6,1,2,2,A+,0,3.4080000000000004,Not Placed,0
37752,14,IT,6.9,Govt,0,26,2,5,0,1,1,0,3,4,A++,0,1.9800000000000002,Not Placed,0
37753,18,Mechanical,7.98,Govt,1,6,4,7,2,2,10,0,2,4,A,0,5.396,Placed,12
37754,59,CSE,5.53,Management,1,14,4,4,4,1,7,0,1,1,A++,0,3.7060000000000004,Not Placed,0
37755,18,Civil,6.67,Govt,1,6,0,9,6,2,11,2,3,4,A,0,5.434,Placed,7
37756,22,CSE,9.4,Govt,0,31,4,9,0,1,1,2,2,2,A++,1,2.48,Not Placed,0
37757,10,CSE,6.99,Govt,1,16,0,1,1,2,4,0,3,3,A+,1,3.398,Not Placed,0
37758,58,ECE,6.19,Govt,0,28,0,9,5,1,4,0,1,3,B++,0,2.738,Not Placed,0
37759,20,Mechanical,9.52,Management,1,30,3,2,0,0,11,1,0,2,A,1,5.404,Placed,18
37760,51,CSE,7.92,Govt,1,15,2,1,7,2,7,0,3,2,A,0,4.484,Not Placed,0
37761,33,CSE,7.08,Govt,1,20,3,6,4,2,8,2,0,2,A+,0,4.616,Not Placed,0
37762,38,IT,9.69,Management,1,24,1,0,7,0,2,0,1,1,A+,0,2.738,Not Placed,0
37763,50,Other,8.49,Govt,0,21,1,4,5,2,6,1,3,3,B++,1,4.098,Not Placed,0
37764,6,ECE,8.35,Govt,1,16,3,2,5,1,8,0,1,1,B++,1,4.57,Not Placed,0
37765,41,Civil,6.64,Management,1,33,1,2,5,1,10,1,0,3,A+,0,4.828,Not Placed,0
37766,43,Other,7.8,Govt,1,33,1,8,7,1,1,2,0,4,B++,1,2.3600000000000003,Not Placed,0
37767,54,ECE,7.35,Management,0,20,2,3,2,1,5,2,1,3,A,1,3.2699999999999996,Not Placed,0
37768,26,IT,7.0,Management,1,21,1,9,0,1,5,2,2,2,A+,0,3.4000000000000004,Not Placed,0
37769,49,IT,5.03,Management,0,21,0,5,5,2,6,0,3,2,A,1,3.406,Not Placed,0
37770,22,IT,6.47,Govt,0,33,0,8,0,1,7,2,0,2,A++,1,3.694,Not Placed,0
37771,37,Mechanical,9.9,Management,1,11,4,4,6,1,8,2,0,1,B++,1,4.88,Not Placed,0
37772,57,Other,8.9,Govt,1,14,1,4,3,0,5,1,0,1,A+,0,3.4800000000000004,Not Placed,0
37773,19,IT,8.07,Govt,0,26,2,7,6,0,1,0,0,3,B++,0,1.9140000000000001,Not Placed,0
37774,26,CSE,7.08,Management,0,17,3,1,4,2,6,1,1,2,A+,0,3.8160000000000003,Not Placed,0
37775,52,Mechanical,5.38,Management,0,35,1,8,5,0,3,1,3,3,B++,0,1.976,Not Placed,0
37776,59,IT,8.05,Govt,1,15,0,9,6,1,2,0,2,1,A++,0,2.7100000000000004,Not Placed,0
37777,7,Mechanical,6.36,Govt,1,26,3,8,0,2,5,0,1,1,A++,0,3.5720000000000005,Not Placed,0
37778,36,CSE,7.88,Govt,1,35,2,2,5,1,7,2,3,4,A+,0,4.176,Not Placed,0
37779,2,IT,9.73,Govt,1,9,1,8,1,1,3,2,2,1,A++,1,3.346,Not Placed,0
37780,1,Other,8.93,Govt,0,15,1,6,5,2,4,0,1,4,A,0,3.586,Not Placed,0
37781,21,IT,9.8,Govt,1,17,0,0,3,1,9,0,3,1,B++,0,5.16,Placed,11
37782,5,CSE,9.19,Govt,0,20,1,5,7,1,1,2,2,4,A+,1,2.4379999999999997,Not Placed,0
37783,38,IT,5.44,Management,1,15,3,5,3,2,9,1,3,1,A+,0,4.588,Not Placed,0
37784,39,CSE,5.48,Management,0,33,2,9,3,1,6,1,2,3,A++,1,3.1959999999999997,Not Placed,0
37785,35,IT,8.39,Management,0,35,1,2,7,1,8,1,0,1,A+,1,4.378,Not Placed,0
37786,43,IT,8.28,Management,1,19,1,5,2,0,6,2,3,4,B++,1,3.6559999999999997,Not Placed,0
37787,23,ECE,6.9,Govt,0,34,2,0,3,0,5,1,2,4,B++,1,2.88,Not Placed,0
37788,11,Mechanical,5.27,Govt,0,8,1,9,6,0,4,0,0,3,A+,0,2.254,Not Placed,0
37789,16,Civil,8.57,Govt,1,22,2,6,0,1,10,1,2,4,B++,0,5.214,Placed,11
37790,21,ECE,5.52,Govt,1,35,2,0,2,0,3,2,2,1,B++,0,2.2039999999999997,Not Placed,0
37791,53,ECE,8.18,Govt,0,24,1,7,0,2,1,1,0,4,A+,1,2.536,Not Placed,0
37792,18,Mechanical,5.24,Govt,0,30,2,5,2,0,3,0,3,4,A,0,1.948,Not Placed,0
37793,8,ECE,5.91,Management,1,21,3,0,1,2,7,2,3,3,B++,1,4.082,Not Placed,0
37794,11,CSE,7.78,Management,1,18,2,0,4,2,2,0,0,3,A+,0,2.9560000000000004,Not Placed,0
37795,59,ECE,7.99,Management,1,29,0,1,1,2,2,1,3,1,A++,0,2.998,Not Placed,0
37796,31,Civil,8.36,Govt,1,6,4,6,0,1,11,2,3,1,B++,0,5.4719999999999995,Placed,12
37797,52,CSE,5.55,Govt,1,30,2,9,2,2,5,2,2,3,B++,0,3.4100000000000006,Not Placed,0
37798,30,Other,7.22,Govt,1,14,4,8,5,0,9,0,1,1,B++,0,4.344,Not Placed,0
37799,16,Mechanical,5.67,Govt,0,24,3,9,1,0,6,0,0,4,B++,0,2.934,Not Placed,0
37800,22,Mechanical,9.68,Govt,1,32,4,8,3,2,2,0,2,2,A++,1,3.3360000000000003,Not Placed,0
37801,9,Mechanical,9.17,Govt,1,35,1,1,4,1,7,0,1,2,A+,1,4.434,Not Placed,0
37802,29,CSE,7.82,Govt,0,15,1,0,5,0,4,0,0,4,A+,1,2.7640000000000002,Not Placed,0
37803,18,Mechanical,7.15,Management,1,35,1,6,2,2,2,0,2,4,A,0,2.8300000000000005,Not Placed,0
37804,25,Mechanical,6.62,Govt,1,16,1,1,6,0,9,1,1,2,A,0,4.224,Not Placed,0
37805,25,Civil,8.93,Govt,0,31,3,8,2,1,4,0,2,2,A,0,3.2859999999999996,Not Placed,0
37806,10,IT,7.55,Govt,1,16,3,5,4,0,5,2,0,3,A+,1,3.21,Not Placed,0
37807,19,Other,5.06,Govt,1,25,4,6,0,1,11,2,0,3,B++,0,4.811999999999999,Not Placed,0
37808,53,IT,7.85,Govt,1,13,2,4,4,0,3,0,1,4,A+,1,2.67,Not Placed,0
37809,55,IT,9.29,Management,1,25,0,0,1,1,10,0,0,4,B++,1,5.358,Placed,19
37810,44,Mechanical,8.03,Govt,1,25,1,9,1,2,4,1,2,4,A+,1,3.6060000000000003,Not Placed,0
37811,3,CSE,5.35,Govt,1,10,1,8,3,1,2,1,1,3,A++,0,2.17,Not Placed,0
37812,46,Mechanical,7.95,Management,0,32,0,9,5,0,4,1,1,4,A+,1,2.79,Not Placed,0
37813,11,IT,8.75,Govt,1,29,3,9,4,2,3,0,0,3,A+,0,3.45,Not Placed,0
37814,24,Civil,8.69,Management,1,17,0,0,4,2,5,1,1,4,A,1,4.038,Not Placed,0
37815,55,Mechanical,7.71,Govt,1,31,0,5,0,0,9,1,1,4,B++,1,4.442,Not Placed,0
37816,57,Mechanical,8.76,Govt,1,12,2,7,7,2,7,1,0,1,A+,0,4.652,Not Placed,0
37817,9,Mechanical,5.59,Govt,0,10,1,4,2,0,1,0,3,2,A+,1,1.4180000000000001,Not Placed,0
37818,21,CSE,6.31,Govt,1,34,3,9,0,0,9,1,0,1,B++,0,4.162,Not Placed,0
37819,6,Civil,6.14,Govt,0,31,4,4,7,2,4,2,1,1,B++,1,3.028,Not Placed,0
37820,23,Civil,6.74,Management,0,22,2,2,4,0,10,2,3,4,B++,1,4.348,Not Placed,0
37821,1,Civil,8.18,Govt,1,13,2,2,7,1,2,1,2,4,A,0,2.736,Not Placed,0
37822,31,Civil,7.57,Management,1,28,2,1,0,1,6,0,2,1,B++,0,3.814,Not Placed,0
37823,20,IT,7.34,Management,1,6,1,2,1,0,4,1,0,2,A,1,2.8680000000000003,Not Placed,0
37824,6,Mechanical,7.82,Govt,0,12,3,8,6,1,9,1,3,1,B++,1,4.563999999999999,Not Placed,0
37825,7,Other,7.0,Management,1,12,2,3,6,0,7,2,3,1,A++,0,3.7,Not Placed,0
37826,52,Civil,9.82,Govt,1,28,2,0,7,1,5,1,1,3,B++,0,3.9640000000000004,Not Placed,0
37827,50,ECE,5.07,Management,0,24,3,4,2,1,8,0,0,3,B++,1,3.7139999999999995,Not Placed,0
37828,37,ECE,6.54,Management,1,9,0,6,7,2,1,0,0,1,B++,1,2.4080000000000004,Not Placed,0
37829,20,Other,9.93,Govt,0,6,0,4,1,1,1,2,1,2,A,1,2.586,Not Placed,0
37830,7,IT,9.62,Management,1,12,2,8,7,1,5,2,2,1,A++,0,3.924,Not Placed,0
37831,56,ECE,9.17,Management,1,14,0,2,4,2,2,1,3,4,A++,0,3.2340000000000004,Not Placed,0
37832,24,ECE,5.78,Govt,1,14,0,7,1,0,1,2,1,4,A,1,1.6560000000000001,Not Placed,0
37833,27,ECE,9.03,Govt,1,10,3,9,5,0,10,1,2,2,A++,0,5.006,Placed,11
37834,27,IT,5.46,Govt,1,18,1,5,5,1,3,1,0,2,A++,0,2.492,Not Placed,0
37835,53,Mechanical,5.39,Management,1,29,1,5,5,1,11,2,2,4,A+,1,4.878,Not Placed,0
37836,30,IT,5.4,Management,0,6,0,8,7,2,10,2,1,1,B++,0,4.68,Not Placed,0
37837,51,CSE,7.91,Govt,1,13,4,0,4,0,3,1,2,2,A,0,2.6820000000000004,Not Placed,0
37838,35,CSE,8.45,Govt,0,23,3,6,4,1,9,2,2,1,A+,1,4.6899999999999995,Not Placed,0
37839,24,ECE,6.28,Management,1,30,3,5,4,1,8,2,3,4,A,1,4.156,Not Placed,0
37840,51,ECE,8.26,Management,1,33,0,7,7,1,10,1,2,2,A,0,5.152,Placed,4
37841,55,Mechanical,7.29,Govt,1,18,4,1,6,1,8,1,3,4,B++,1,4.3580000000000005,Not Placed,0
37842,40,Other,9.87,Govt,1,16,0,2,2,1,7,1,0,3,A,0,4.574,Not Placed,0
37843,36,ECE,6.72,Management,1,24,1,0,4,1,7,0,1,4,A+,0,3.944,Not Placed,0
37844,37,CSE,8.42,Management,1,35,4,8,3,1,8,0,0,1,B++,1,4.584,Not Placed,0
37845,50,ECE,5.64,Govt,1,9,0,2,5,2,2,1,2,3,B++,1,2.528,Not Placed,0
37846,11,Mechanical,5.29,Management,0,25,3,2,6,0,5,0,1,3,A+,0,2.558,Not Placed,0
37847,36,CSE,8.13,Govt,0,10,2,8,1,2,1,2,0,4,A+,0,2.5260000000000002,Not Placed,0
37848,36,ECE,6.27,Management,0,12,4,7,2,0,1,2,1,4,A+,0,1.554,Not Placed,0
37849,30,Mechanical,9.57,Govt,1,8,2,5,5,1,5,1,0,1,B++,0,3.914,Not Placed,0
37850,17,Mechanical,5.08,Govt,0,19,1,3,0,0,9,1,2,4,B++,0,3.7159999999999997,Not Placed,0
37851,25,CSE,9.71,Govt,1,34,0,9,3,1,6,2,2,2,A,0,4.242,Not Placed,0
37852,5,CSE,5.1,Govt,1,34,2,7,0,0,8,1,0,4,A+,1,3.62,Not Placed,0
37853,8,Other,8.24,Management,1,35,3,4,6,2,5,2,1,3,B++,1,3.9480000000000004,Not Placed,0
37854,10,CSE,9.22,Govt,1,7,4,8,4,2,7,2,0,3,A+,1,4.744000000000001,Not Placed,0
37855,30,Mechanical,7.15,Management,0,34,4,2,0,2,8,2,3,1,B++,0,4.43,Not Placed,0
37856,54,CSE,8.3,Management,0,34,4,0,7,1,11,2,3,3,A,1,5.26,Placed,11
37857,45,CSE,6.47,Management,1,19,2,9,2,0,1,1,2,4,A+,0,1.794,Not Placed,0
37858,55,Mechanical,7.32,Management,0,10,1,2,2,1,11,1,1,4,B++,1,5.064,Placed,17
37859,1,Other,5.87,Management,1,23,3,9,4,1,6,1,1,4,A,0,3.474,Not Placed,0
37860,58,Mechanical,6.14,Govt,0,23,1,0,5,2,2,0,1,3,B++,0,2.428,Not Placed,0
37861,28,CSE,9.47,Management,1,11,4,3,4,1,4,0,2,4,B++,0,3.5940000000000003,Not Placed,0
37862,45,CSE,8.55,Govt,0,31,0,0,3,1,9,2,1,4,A+,0,4.71,Not Placed,0
37863,56,CSE,9.21,Management,1,24,0,1,0,1,5,0,3,4,A++,0,3.8420000000000005,Not Placed,0
37864,50,Other,7.04,Govt,0,12,3,4,2,2,1,1,0,3,B++,1,2.3080000000000003,Not Placed,0
37865,41,Mechanical,5.64,Govt,1,27,1,9,5,2,11,1,0,3,A+,0,5.228,Placed,11
37866,4,Civil,9.56,Govt,0,32,0,2,7,2,1,1,1,3,A,0,2.8120000000000003,Not Placed,0
37867,22,IT,9.83,Govt,1,7,4,1,4,2,10,1,3,2,A++,1,5.766,Placed,9
37868,35,ECE,9.26,Govt,0,7,1,2,0,1,2,0,2,1,A+,1,2.752,Not Placed,0
37869,6,IT,7.82,Govt,0,27,1,0,6,0,8,2,3,1,B++,1,3.964,Not Placed,0
37870,55,Other,7.51,Management,1,30,3,0,5,0,2,2,3,4,B++,1,2.302,Not Placed,0
37871,12,Mechanical,9.47,Govt,0,22,3,2,4,1,1,2,2,3,A++,0,2.4939999999999998,Not Placed,0
37872,41,Civil,7.06,Govt,0,29,1,1,5,1,6,2,3,3,A+,0,3.5119999999999996,Not Placed,0
37873,9,Other,7.93,Management,1,22,4,6,0,0,5,0,2,2,A+,1,3.2860000000000005,Not Placed,0
37874,35,Mechanical,7.07,Govt,0,12,0,6,7,2,10,1,3,1,A+,1,5.013999999999999,Placed,8
37875,15,CSE,5.39,Management,1,24,3,1,4,1,1,0,3,1,A+,0,1.8780000000000001,Not Placed,0
37876,14,Other,9.43,Management,1,32,4,9,2,0,2,2,2,4,A++,0,2.6860000000000004,Not Placed,0
37877,52,ECE,8.61,Govt,1,29,1,3,0,2,10,1,1,3,B++,0,5.521999999999999,Placed,7
37878,42,IT,7.32,Management,1,20,4,6,6,2,5,0,2,2,A+,1,3.7640000000000007,Not Placed,0
37879,18,Mechanical,5.81,Govt,1,35,2,4,1,1,5,2,3,4,A,0,3.162,Not Placed,0
37880,20,Civil,5.88,Govt,1,8,3,9,7,1,1,2,2,2,A,1,1.976,Not Placed,0
37881,55,CSE,8.32,Govt,1,12,3,5,3,0,8,0,2,4,B++,1,4.264,Not Placed,0
37882,34,Civil,9.69,Management,1,16,2,6,4,2,6,2,0,2,A+,0,4.537999999999999,Not Placed,0
37883,14,ECE,7.14,Management,1,27,1,5,1,2,2,0,0,4,A++,0,2.8280000000000003,Not Placed,0
37884,47,Civil,7.22,Management,1,31,1,1,4,1,9,0,0,3,B++,0,4.644,Not Placed,0
37885,13,Civil,8.43,Management,1,21,4,8,1,2,7,0,2,3,A+,0,4.586,Not Placed,0
37886,28,CSE,9.28,Govt,1,16,0,8,7,1,1,0,3,4,B++,0,2.6559999999999997,Not Placed,0
37887,4,Civil,9.02,Govt,1,10,4,9,2,0,9,1,0,3,A,0,4.704,Not Placed,0
37888,57,CSE,8.57,Govt,0,24,2,7,5,2,8,2,1,1,A+,0,4.7139999999999995,Not Placed,0
37889,48,ECE,6.3,Govt,1,32,3,8,5,2,4,0,1,2,A+,0,3.2600000000000002,Not Placed,0
37890,17,Mechanical,5.86,Management,0,23,0,5,5,2,1,2,0,4,B++,0,2.072,Not Placed,0
37891,50,CSE,5.04,Management,1,19,2,9,3,1,11,1,1,3,B++,1,4.808,Not Placed,0
37892,0,Other,9.85,Govt,1,33,4,2,7,2,6,2,0,3,A,1,4.569999999999999,Not Placed,0
37893,26,Other,7.17,Management,1,25,3,6,3,2,10,2,3,2,A+,0,5.234,Placed,9
37894,59,Mechanical,5.99,Management,1,19,3,9,2,0,7,1,3,1,A++,0,3.498,Not Placed,0
37895,26,IT,5.61,Govt,1,7,1,3,7,1,6,1,2,2,A+,0,3.4219999999999997,Not Placed,0
37896,24,Civil,5.75,Govt,1,29,1,9,6,0,3,0,3,4,A,1,2.25,Not Placed,0
37897,40,Mechanical,6.68,Govt,1,24,4,6,7,1,6,2,0,3,A,0,3.636,Not Placed,0
37898,20,Civil,9.29,Management,0,26,4,8,0,2,10,1,3,2,A,1,5.457999999999999,Placed,17
37899,13,CSE,9.85,Govt,1,14,3,5,4,0,11,2,0,3,A+,0,5.47,Placed,9
37900,51,Civil,7.54,Management,0,18,1,9,4,1,7,1,1,2,A,0,3.908,Not Placed,0
37901,52,ECE,6.59,Management,1,29,4,4,7,0,8,2,2,3,B++,0,3.918,Not Placed,0
37902,19,Other,5.88,Management,1,34,3,5,4,2,7,0,3,3,B++,0,4.076,Not Placed,0
